,Unnamed: 0,app_ver_name,reviewer_language,device,review_month,star_rating,review_text,sentiment,topic,detail_topic
224,224,4.5.1,id,RMX2193,8,3,sudah mengalami banyak perbaikan namun untuk ld pegawai tidak dapat digunakan lagi,negatif,feedback,lain
225,225,unknown,id,1820,8,1,mau download aplikasi tidak masuk masuk,negatif,registrasilogin,login
226,226,4.4.7,id,rosy,8,5,sangat membantu,positif,feedback,baik
227,227,4.5.1,id,a7y18lte,8,5,mohon maaf setelah diupdate aplikasi malah jadwal tidak bisa ditampilkan intinya malah makin buruk dari sebelumnya,negatif,pemesanan,getjadwal
228,228,4.5.1,id,a7y18lte,8,5,mohon maaf setelah diupdate aplikasi malah tidak bagus sering time out,negatif,error,timeout
229,229,4.5.1,id,a7y18lte,8,5,jadwal tidak bisa ditampilkan intinya malah makin buruk dari sebelumnya,negatif,pemesanan,getjadwal
230,230,unknown,id,ASUS_X00HD_3,8,5,kenapa sekarang akses kai access susah ya terima kasih,negatif,error,aksesapp
231,231,4.4.9,id,CPH1701,8,5,oke,netral,feedback,lain
232,232,4.4.7,id,a5y17lte,8,5,good,positif,feedback,baik
233,233,unknown,id,lavender,8,1,tidak ada pengaturan untuk mengganti nomor hp nomor hp lama saya sudah hangus sejak lama jadi saya pakai aplikasi lain untuk pesan tiket kereta api bukan pakai email ini akunnya pakai email lain terima kasih,negatif,pengaturan,editprofil
234,234,unknown,id,CPH1723,8,5,good,positif,feedback,baik
235,235,4.5.1,id,angelica,8,4,semenjak di update suka error,negatif,error,error
236,236,4.5.1,id,on5xelte,8,5,oke,netral,feedback,lain
237,237,4.4.7,id,j3y17lte,8,5,membantu sekali,positif,feedback,baik
238,238,4.5.1,id,mido,8,5,di update yang terbaru juga masih belum bisa beli tiket buat umur dibawah tahun kalau pun bisa harus pilih yang bayi jadi kalau pingin bayar biar dapat tempat duduk buat umur dibawah tahun tidak bisa tolong diperbaiki lagi segera,negatif,pemesanan,errorpemesanan
239,239,4.6.0,id,RMX1921,8,3,ini sinyal hpku atau hpku yang problem sih baru update buat buka cek jadwal perjalanan kereta kok malah ada yang tidak kebuka dengan benar tapi malah bertumpuk hanya kelihatan tulisan kai seperti tumpukan kertas,negatif,pemesanan,getjadwal
240,240,4.6.0,id,j5y17ltedx,8,5,bagus sih mempermudah cuma kurang dibagian pembayaran terbatas seharusnya diperluas lagi bisa lewat indomaret dan lain lain sehingga baik yang tidak mempunyai atm bisa bayar,netral,pembayaran,metodebayar
241,241,unknown,en,whyred,8,5,mudah dipahami,positif,feedback,baik
242,242,4.4.9,id,cereus,8,5,sangat mudah beli tiket terima kasih banyak,positif,feedback,baik
243,243,4.5.1,id,dream2lteks,8,4,yang rutin naik ka jakarta semarang anak saya,netral,feedback,lain
244,244,4.5.1,id,ginkgo,8,3,kenapa saya tidak bisa ubah data nomor hp di kai access,negatif,pengaturan,editprofil
245,245,4.6.0,id,taido_row,8,2,top,positif,feedback,baik
246,246,4.4.7,id,a51,8,5,aplikasi yang berguna,positif,feedback,baik
247,247,4.5.1,id,vince,8,5,oke,netral,feedback,lain
248,248,4.6.0,en,vince,8,5,excellent,positif,feedback,baik
249,249,4.5.1,id,crownlte,8,5,saya belum dapat verifikasi akun mohon untuk solusinya terima kasih,netral,registrasilogin,registrasi
250,250,unknown,id,a6lte,8,4,bagus,positif,feedback,baik
251,251,4.4.7,id,a50,8,5,semestinya setiap perjalanan ada kantinnya untuk kereta ekonomi,netral,feedback,lain
252,252,4.6.0,id,1935,8,5,beli tiket kereta api dengan online dan mudah dan pembayaran sangat terjangkau,positif,feedback,baik
253,253,4.4.8,en,RMX1851,8,4,kenapa sekarang tidak bisa lihat sisa bangku informasi sisa bangku itu sangat penting,negatif,pemesanan,errorpemesanan
254,254,4.6.0,id,a7y18lte,8,1,tidak guna buat cari tiket tidak bisa,negatif,pemesanan,getjadwal
255,255,4.6.0,id,vince,8,5,tidak bisa eboarding setelah update tulisannya kereta sudah berangkat padahal belum jamnya mohon diperbaiki,negatif,pemesanan,eticket
256,256,4.6.0,id,meizuC9,8,1,bintang saja harus ada kartu vaksin hasil swab negatif,negatif,feedback,lain
257,257,4.6.0,id,ido,8,1,bisa tidak pake pembayaran hanya doang linkaja karena hp saya tidak support ke linkaja misal nya ke ovo atau gopay kan banyak,negatif,pembayaran,metodebayar
258,258,4.5.1,en,m11q,9,4,bagus,positif,feedback,baik
259,259,4.5.1,en,HWHRY-HF,9,4,aplikasi update terbaru lebih jos tampilannya lebih jos lagi apabila ketika update aplikasi kai access developer mengupdate di play store aplikasi store dan appgallery bersamaan untuk update di appgallery saya melihat masih sering delay atau kurang update guna mengakomodir pengguna kai yang memiliki perangkat huawei saya rasa diperlukan dukungan update di huawei appgallery terima kasih,positif,feedback,baik
260,260,4.6.0,en,begonia,9,5,sudah banyak perbaikan mantap,positif,feedback,baik
261,261,4.6.0,id,lancelot,9,1,aplikasi sangat jelek ancur bagus beli di shopee bukalapak,negatif,feedback,lain
262,262,4.6.0,id,j4primelte,9,3,bagus,positif,feedback,baik
263,263,4.4.7,id,OP4B80L1,9,5,bagus sekali dan bermanfaat,positif,feedback,baik
264,264,4.6.0,id,Infinix-X680B,9,1,ini gimana mau ganti nomor hp kok tidak bisa kereta gantung kali,negatif,pengaturan,editprofil
265,265,4.5.1,id,a52q,9,5,setelah diperbarui tidak bisa milih lokasi tempat duduk,negatif,pemesanan,errorpemesanan
266,266,4.6.0,id,OP4F2F,9,1,ini kok tidak bisa ya sudah mau bayar malah nge hang aplikasinya lagi error kah atau bagaimana sudah kali lebih mencoba tapi tidak bisa mohon penjelasannya,negatif,pembayaran,errorpembayaran
267,267,4.6.0,en,lmi,9,3,update terbaru ni masih error ya ketika milih jadwal kereta dan scroll jadwal ke bawah ada jadwal jam keberangkatan yang tidak terlihat tertumpuk tumpuk jadwalnya,negatif,pemesanan,getjadwal
268,268,4.5.1,id,lancelot,9,5,kadang saya sulit mengakses,negatif,error,aksesapp
269,269,unknown,id,OP4F2F,9,1,dari tanjung karang ke kotabumi aja pake antigen saya sudah belain vaksin cuma buat naik kereta aja ke kotabumi udah kali pertama di suruh pake vaksin min pertama oke saya vaksin kedepannya saya mau naik lagi malah suruh antigen lagi kecewa banget sama perkereta apian sekarang,negatif,feedback,lain
270,270,4.6.0,id,meizu_M6,9,2,aplikasi membantu banget tapi sayang kenapa harga kereta pasundan mahal banget sih dulu tidak nyampe ribu sekarang naik kali lipat,negatif,feedback,lain
271,271,4.5.1,id,OP4EEA,9,5,kereta api penataran dhoho masih beroperasi tidak sih tolong dibantu informasinya,netral,feedback,lain
272,272,4.6.0,en,starlte,9,3,kok tampilan jadwalnya berbayang bayang gini ya,negatif,pemesanan,getjadwal
273,273,4.6.0,id,HWLDN-Q,9,1,ini kenapa ya kok tidak bisa pesan tiket kereta dan tidak bisa di buka tanggalnya tidak ada jadwalnya mau naik kereta aja susah banget,negatif,pemesanan,getjadwal
274,274,4.6.0,id,ginkgo,9,5,kenapa setelah update terbaru membuka jadwal kereta menumpuk sehingga bingung mana kursi yang kosong mohon diperbaiki,negatif,pemesanan,getjadwal
275,275,4.6.0,en,lavender,9,1,kenapa aplikasinya selalu time out sangat mengecewakan untuk orang orang yang menggunakan kereta api untuk pergi kemanpun,negatif,error,timeout
276,276,unknown,id,1804,9,1,lambat aplikasinya,negatif,error,error
277,277,4.5.1,en,apollo,9,4,payah buat login aja tidak bisa malah aplikasi nya stopping terus,negatif,registrasilogin,login
278,278,4.5.1,id,1807,9,5,oke mantap,positif,feedback,baik
279,279,unknown,id,j5y17ltedx,9,1,kalau ada nilai bintang dibawah satu pantes buat nilai aplikasi tidak jelas pembaruan mulu bukan tambah bener malah rusak cek jadwal keberangkatan hasil kosong di tambah garis garis bertumpuk buang buang kuota,negatif,pemesanan,getjadwal
280,280,4.6.0,id,j6lte,9,5,memudahkan perjalanan kami ke kampung tercinta terima kasih kai,positif,feedback,baik
281,281,4.6.0,id,OP4883,9,1,ini aplikasi rusak hang lalu close tiba tiba,negatif,error,crash
282,282,4.6.0,id,CPH1609,9,3,mohon maaf saya mau login aplikasi kok tidak bisa ya setelah diupdate padahal email sama passwordnya sudah sesuai dengan yang saya daftarkan bacaannya invalid token terus itu bagaimana ya tolong solusinya,negatif,registrasilogin,login
283,283,4.5.1,id,m20lte,9,1,buat login yang sudah terdaftar lewat gmail tidak bisa masuk,negatif,registrasilogin,login
284,284,4.6.0,id,L54,9,5,makasih ya aplikasinya dari pt kai access semoga lancar perusahaannya bos,positif,feedback,lain
285,285,4.5.1,id,a71,9,5,oke,netral,feedback,lain
286,286,4.4.9,id,on7xelte,9,5,keren sangat terbantu untuk pemesanan tiket kereta api indonesia,positif,feedback,baik
287,287,4.6.0,id,joyeuse,9,1,aplikasi error,negatif,error,error
288,288,unknown,id,OP4883,9,5,top,positif,feedback,baik
289,289,4.6.0,id,angelica,9,2,kenapa waktu mau milih kursi kok malah macet aplikasi nya padahal baru di update aplikasi nya tanggal september ,negatif,pemesanan,errorpemesanan
290,290,unknown,id,m21,9,2,nge freeze ketika hendak pilih kursi diulang ulang pun tetep stuck tolong segera perbaiki bugs,negatif,pemesanan,errorpemesanan
291,291,4.6.0,en,a50,9,2,mohon perbaiki loadingnya lambat setelah update load ticket nya jadi lama sekali jadi tidak bisa dipakai ticket nya percuma,negatif,pemesanan,eticket
292,292,4.6.0,id,j7y17lte,9,1,di update malah busuk nih aplikasi mau liat jadwal keberangkatan ka malah numpuk numpuk tidak jelas gitu tolong dibenahi lagi aplikasi ini bos,negatif,pemesanan,errorpemesanan
293,293,unknown,id,a70q,9,1,mau download aplikasinya susah banget muter muter aja,negatif,feedback,lain
294,294,4.4.7,id,a6lte,9,5,mantap betul,positif,feedback,baik
295,295,4.6.0,id,a71,9,5,tingkatkan lagi kualitas nya,netral,feedback,lain
296,296,4.6.0,id,a20s,9,4,naik kereta api aman nyaman dan tepat waktu mantap,positif,feedback,lain
297,297,unknown,id,RMX1821,9,5,pelayanan cs bagus aplikasinya bagus tapi masih ada sedikit bug di bagian penampilan pilihan keretanya tapi keseluruhan oke lah,negatif,pemesanan,errorpemesanan
298,298,4.6.0,id,rolex,9,5,mudah beli tiketnya bisa online juga kereta nya sudah bagus oke,positif,feedback,baik
299,299,4.6.0,id,a20,9,4,naik ka nyaman dan enak tepat waktu baik berangkat maupun sampainya,positif,feedback,lain
300,300,4.6.0,en,HWMAR,9,1,banyak sekali bug,negatif,error,error
301,301,4.5.1,id,merlin,9,2,kenapa tidak bisa di install aplikasinya jaringan sudah paket data masih banyak,negatif,feedback,lain
302,302,4.6.0,id,ginkgo,9,5,kai access saya memiliki kendala seperti tidak bisa pesan tiket ka lokal tidak tercantum jadwal keberangkatan dan tidak bisa cari tiket dimohon untuk penjelasannya min terima kasih,negatif,pemesanan,getjadwal
303,303,4.6.0,id,OP4C72L1,9,4,ini kai nya sedang bermasalah kah dipakai kok tampilan jadwalnya ketumpuk tumpuk,negatif,pemesanan,getjadwal
304,304,4.6.0,en,jackpotlte,9,3,kurang ringan lemot,negatif,error,error
305,305,1.4.8.2,en,F04G,9,4,saya suka,positif,feedback,baik
306,306,4.6.0,id,HWCOL,9,1,dear kai mohon perbaiki fitur kai lokal karena tidak muncul jadwal kereta sama sekali,negatif,pemesanan,getjadwal
307,307,4.4.7,id,hydrogen,9,5,bagus,positif,feedback,baik
308,308,unknown,id,ASUS_X018_1,9,4,sarana transportasi umum yang cukup aman dan murah,positif,feedback,lain
309,309,4.6.0,id,ginkgo,9,5,mudah penggunaannya dan harga tanpa biaya admin,positif,feedback,baik
310,310,unknown,en,RMX1821,9,1,habis update banyak error pilihan kereta error,negatif,pemesanan,getjadwal
311,311,4.6.0,en,RMX1821,9,1,pilihan tempat duduk tidak bisa dibuka,negatif,pemesanan,errorpemesanan
312,312,4.6.0,en,d1,9,1,banyak bug nya tolong perbaiki,negatif,error,error
313,313,4.5.0,id,cactus,9,5,lebih mudah dengan adanya aplikasi ini,positif,feedback,baik
314,314,4.6.0,en,marlin,9,1,banyak bug susah pilih kursi,negatif,pemesanan,errorpemesanan
315,315,4.5.1,en,dream2lte,9,5,aplikasi yang terbaru ini cacat tidak bisa atur tanggal tidak bisa cari kereta,negatif,pemesanan,getjadwal
316,316,4.5.1,en,dream2lte,9,5,susah login,negatif,registrasilogin,login
317,317,4.6.0,en,beryllium,9,3,versi terbaru error ketika mau pilih kereta tulisan kai nya banyak banget sampai menutupi jadwal harga kereta,negatif,pemesanan,getjadwal
318,318,4.6.0,id,on5xelte,9,3,kenapa kai access tidak bisa buat milih kursi gaes apa lagi error apa gimana berkali kali pilih kursi aplikasi terus berhenti gimana ni kok malah kualitas menurun,negatif,pemesanan,errorpemesanan
319,319,4.6.0,id,1820,9,5,jempol,positif,feedback,baik
320,320,4.6.0,id,CPH1909,9,5,sangat membantu untuk pengecekan jadwal dan pemesanan tiket ka,positif,feedback,baik
321,321,4.6.0,id,lavender,9,3,hai kai access update an terbaru kok malah tampilan jadwalnya bertumpuk ya tulisannya apa hanya saya saja mohon untuk diperbaiki kembali,negatif,pemesanan,getjadwal
322,322,4.6.0,id,OP4B79L1,9,1,setelah diperbarui ke versi kok malah sering time out mohon konfirmasi dari pihak terkait karena kai access sangat penting bagi masyarakat jadi kalau ada permasalahan seperti ini bikin orang makin susah,negatif,error,timeout
323,323,4.6.0,id,RMX1911,9,4,kok sekarang jadwal keretanya bertumpuk tumpuk ketika dibuka jadi jadwal kereta yang tersedia tidak bisa diliat semua apa sedang error ya saya pikir karena hp saya kena virus ternyata banyak teman yang mengalami hal serupa seperti ini mohon diperbaiki secepatnya,negatif,pemesanan,getjadwal
324,324,4.6.0,id,m11q,9,3,kok tidak bisa milih kursi ya kalo milih kursi tuh jadi stuck loading lama banget,negatif,pemesanan,errorpemesanan
325,325,unknown,id,a10s,9,4,saya mau ganti nomor handphone namun tidak bisa,negatif,pengaturan,editprofil
326,326,4.6.0,id,nikel,9,2,wah kenapa jadi malah tidak bagus ya buat pilih seat loading terus akhirnya pake aplikasi penyedia lain dan lancar lancar saja ada apa dengan kai,negatif,pemesanan,errorpemesanan
327,327,4.6.0,en,a50s,9,4,update an terbaru kalau dipakai beli tiket pp yang tiket pulang list keretanya nggak muncul,negatif,pemesanan,getjadwal
328,328,4.6.0,id,CPH1605,9,3,mohon di tingkatkan lagi untuk pembayaran via debit selain bank mandiri dong misal bank swasta bca terima kasih,netral,pembayaran,metodebayar
329,329,4.6.0,id,surya,9,1,kenapa saya tidak bisa menemukan jadwal tiket kereta,negatif,pemesanan,getjadwal
330,330,4.6.0,id,a01core,9,1,mau pilih kursi malah macet segera diperbaiki lagi,negatif,pemesanan,errorpemesanan
331,331,4.6.0,id,Ahmad_XFT,9,1,buruk banget nih aplikasi sering error dan sekarang tidak bisa dibuka,negatif,error,aksesapp
332,332,4.5.1,id,HWMAR,9,4,kapan kereta lokal jalan lagi,netral,feedback,lain
333,333,4.6.0,id,OP4EFDL1,9,1,mohon di update lagi pilihan kereta tidak terlihat tampilannya jadi bertumpuk tumpuk,negatif,pemesanan,getjadwal
334,334,4.6.0,id,rosemary,9,5,bagus banget,positif,feedback,baik
335,335,unknown,id,santoni,9,1,kenapa habis update ke premium malah jadi macet aplikasinya,negatif,error,error
336,336,4.6.0,en,a71,9,4,update an terbaru list kereta api nya tumpuk tumpuk,negatif,pemesanan,getjadwal
337,337,4.4.9,id,OP486C,9,5,gampang cepat dan akurat tidak antri di tempat cukup tinggal pencet pencet,positif,feedback,baik
338,338,unknown,id,a50s,9,1,kok sejak update jadi tidak bisa liat tiket kereta gambarnya rusak numpuk numpuk tidak keluar tulisan udah hapus cache,negatif,pemesanan,getjadwal
339,339,4.4.8,id,on7xelte,9,5,bagus profesional bermutu,positif,feedback,baik
340,340,4.6.0,id,lavender,9,1,sumpah ini lemot banget mau cari kursi aja lemotnya minta ampun,negatif,pemesanan,errorpemesanan
341,341,4.6.0,id,cereus,9,3,harga tiket nya kok jadi naik ya efek ppkm kah,netral,feedback,lain
342,342,unknown,id,2034,9,1,tidak bisa muncul jadwal keretanya bolak balik install uninstall tetap sama,negatif,pemesanan,getjadwal
343,343,unknown,id,citerus,9,5,sangat baik,positif,feedback,baik
344,344,4.4.7,id,OP4C77L1,9,4,suka logout tiba tiba dan tidak bisa login kembali sudah masuk nya dan kadang kalau update suka muncul tampilan awal daftar atau login tiba tiba,negatif,registrasilogin,login
345,345,4.6.0,id,ASUS_X00P_2,9,5,terima atas responnya,netral,feedback,lain
346,346,4.3.3,id,Infinix-X655C,9,4,sekarang kok tidak bisa menambah eticket bagaimana mau cetak eboarding dan mau cancel lewat aplikasi,negatif,pemesanan,errorpemesanan
347,347,4.6.0,id,vayu,9,5,kai mohon diperbaiki aplikasinya karena tidak bisa input data di profil,negatif,pengaturan,editprofil
348,348,4.6.0,id,merlin,9,5,sangat membantu,positif,feedback,baik
349,349,4.6.0,en,a51,9,1,aplikasi lemot setelah pilih kursi lalu setiap stepnya selalu muncul notif kai access isnt responding kalau pilih close balik lagi ke awal jadi harus pilih wait tapi lemot jadi kayak hang ni hp tadinya dikira jaringannya yang tidak bagus tapi ternyata mau sinyal dikit atau full juga sama aja lemot memori hp juga tidak ada isu masih lega banget tiap ada update juga langsung di update tapi tetap sama aja masih sabar pake ini karena tidak ada biaya admin aja kalau di toko hijau sama merah ada promo juga better beli di toko sana,negatif,pemesanan,errorpemesanan
350,350,unknown,id,riva,9,4,good lah,positif,feedback,baik
351,351,4.6.0,id,OP486C,9,5,membantu sekali saya jadi tiap perjalanan sangat mudah di cek harganya dan waktu tidak perlu repot lagi beli tiket kereta soalnya di ecommerce yang lain tidak bisa ngedadak beli tiket kena biaya admin kalau disini harga sama seperti membeli langsung di stasiun,positif,feedback,baik
352,352,4.6.0,id,merlin,9,2,maaf kok jadi ngelag terus ya padahal belum booking masih cari cari kereta pas nyoba checkout gagal terus katanya tidak boleh booking lebih dari kali per hari hello posisinya saya belum pesan loh,negatif,pemesanan,errorpemesanan
353,353,unknown,en,RMX2151L1,9,4,ini kenapa aplikasinya stuck terus pas mau pilih kursi ya min,negatif,pemesanan,errorpemesanan
354,354,4.6.0,id,joyeuse,9,5,mantap,positif,feedback,baik
355,355,unknown,id,d2s,9,5,mantap,positif,feedback,baik
356,356,4.6.0,en,riva,9,2,mau pilih kursi aja lama,negatif,pemesanan,errorpemesanan
357,357,unknown,id,cactus,9,1,kenapa ya tidak bisa di install kok loading terus,negatif,feedback,lain
358,358,4.4.9,id,P1ma40,9,4,lancar,positif,feedback,baik
359,359,4.4.5,id,A1601,9,5,semua baik baik saja,positif,feedback,baik
360,360,4.6.1,id,CPH1729,9,3,maaf bagaimana ini mau pesan tiket kai lokal kok tidak ada jadwal terus ya ini memang kereta tidak jalan lagi atau bagaimana ya tolong dong pelayanannya di perbaiki lagi supaya penumpang juga nyaman please kai lokalnya soalnya membantu kalau ada kereta api lokal,negatif,pemesanan,getjadwal
361,361,4.6.0,id,a7y18lte,9,1,pelayanan pegawai buruk di kai medan,negatif,feedback,lain
362,362,4.6.1,id,RMX1911,9,5,mantap,positif,feedback,baik
363,363,4.6.1,id,CPH1605,9,3,oke,netral,feedback,lain
364,364,unknown,id,A37f,9,5,menggunakan kai access nyaman,positif,feedback,baik
365,365,4.4.7,id,j4primelte,9,5,oke,netral,feedback,lain
366,366,4.6.1,id,j7xelte,9,1,bug di menu pilih kursi,negatif,pemesanan,errorpemesanan
367,367,4.6.1,en,m11q,9,2,tidak berfungsi saat memilih kursi aplikasi selalu berhenti bekerja mohon diperbaiki,negatif,pemesanan,errorpemesanan
368,368,4.6.1,en,mh,9,3,mohon infonya admin saya sudah update kai access terbaru tetapi setiap kali transaksi sudah sampai tahap pilih kursi selalu hang mohon solusinya karena saya pengguna kereta api setia terima kasih,negatif,pemesanan,errorpemesanan
369,369,4.6.1,id,a50,9,5,mantap,positif,feedback,baik
370,370,4.6.1,id,OP4F2F,9,3,makin aneh jadwal di setiap tanggal tidak ada semua bahkan nyoba untuk bulan selanjutnya juga tidak ada,negatif,pemesanan,getjadwal
